ID,STATE,AGE,RACE,GENDER,EDUCATION,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
449472,DE,22,Hispanic,F,PhD,5,4,1,3,1,2,1,3,1,2,3,3,4,2,2,1,4,5,5,1,2,5,2,5,4
449481,FL,31,African American,F,PhD,5,5,2,4,2,4,5,3,5,2,2,4,1,3,2,1,3,3,3,2,3,3,5,2,5
449490,FL,44,African American,M,"B,Sc",1,1,4,2,4,1,4,4,1,1,1,2,3,3,1,5,4,1,3,4,2,3,3,5,4
449506,FL,79,Pacific Islander,F,"A,Sc",3,4,5,3,1,3,2,2,4,4,4,4,3,3,4,5,4,4,4,2,5,5,4,1,3
449524,FL,71,American Indian,M,M.Sc,3,1,1,3,3,4,1,5,4,1,4,1,4,2,2,3,4,1,3,4,4,4,5,3,1
449533,FL,26,African American,F,High School,3,1,2,2,3,4,1,5,3,5,3,1,3,4,4,3,1,4,4,5,4,2,3,2,3
449579,HI,47,American Indian,F,GED,1,3,4,3,3,3,5,5,3,4,3,4,2,5,3,4,4,1,4,4,1,4,4,2,4
449597,IN,33,Asian,M,GED,4,5,1,3,4,4,4,2,2,2,5,2,4,2,2,3,2,2,5,4,4,3,1,4,1
449603,IN,30,American Indian,F,High School,4,2,1,5,4,5,3,5,5,4,5,3,3,5,5,5,2,1,4,4,1,4,1,1,2
449612,LA,44,American Indian,F,"B,Sc",5,4,3,5,1,4,5,2,5,3,5,4,5,4,5,3,5,2,5,1,4,5,4,4,3
449658,NJ,65,Pacific Islander,F,PhD,5,3,3,2,4,4,2,2,2,1,4,1,4,4,3,5,4,5,4,5,1,3,3,1,5
449667,NY,33,Hispanic,F,PhD,2,3,5,1,1,1,5,1,4,2,3,3,4,2,2,2,1,2,2,3,3,1,2,1,4
449676,NY,94,American Indian,F,GED,4,2,3,2,5,4,4,1,5,5,5,3,1,3,3,1,1,3,3,3,4,1,5,2,4
449685,NY,89,White,F,"A,Sc",3,1,3,3,4,5,5,3,1,4,2,5,4,3,4,5,2,5,3,4,3,5,3,4,3
449700,OH,74,Asian,F,M.Sc,4,1,2,1,5,5,4,4,1,4,2,5,5,5,2,1,2,4,4,5,1,4,4,4,5
449719,OH,92,White,M,High School,2,5,1,5,5,5,3,4,4,3,1,2,5,1,4,1,1,4,2,2,3,5,2,2,3
449728,OK,62,American Indian,M,"B,Sc",4,2,4,3,4,4,3,5,5,1,2,3,5,3,1,4,5,3,4,1,4,5,3,5,4
449746,PR,31,Pacific Islander,M,High School,5,5,1,5,4,1,3,3,1,3,2,5,3,1,4,3,2,2,2,5,4,4,4,2,2
449764,TN,86,American Indian,M,M.Sc,2,1,4,4,2,5,3,1,1,3,2,2,4,2,2,1,4,4,1,2,3,5,3,3,2
449773,TX,63,Asian,M,"B,Sc",3,4,5,3,5,5,2,5,3,1,4,4,4,4,2,2,1,4,3,4,2,1,5,5,2
449782,TX,90,Asian,F,"A,Sc",4,2,1,4,1,2,2,4,1,4,2,5,4,2,4,1,1,4,2,5,1,2,3,1,3
449791,TX,63,White,M,"A,Sc",3,1,3,4,4,3,5,1,3,4,2,2,3,1,2,1,1,1,2,5,1,1,5,4,4
449807,TX,43,Asian,F,High School,2,5,2,3,4,1,3,2,2,4,2,3,2,1,4,2,2,2,2,1,2,1,1,4,5
449816,UT,20,White,M,GED,1,1,2,5,1,1,1,5,3,5,5,1,5,1,2,5,1,4,5,1,2,2,2,3,5
449852,WI,77,White,M,"B,Sc",3,2,1,3,3,1,3,1,2,1,2,2,3,2,3,2,4,4,1,5,3,4,5,5,1
449861,WI,44,White,F,M.Sc,3,1,5,1,2,4,4,2,2,5,3,4,4,4,4,2,5,3,3,4,4,4,1,3,2
449870,CA,56,Asian,M,M.Sc,2,3,2,2,1,4,1,4,5,3,5,3,1,5,1,5,1,2,2,1,2,5,3,1,2
449889,IN,73,Asian,F,High School,1,3,1,1,1,2,3,1,5,2,3,4,1,1,3,4,5,4,3,5,2,2,1,2,4
449898,FL,84,Asian,M,"B,Sc",1,3,4,1,3,2,1,4,5,4,1,2,3,2,4,5,5,4,2,1,3,5,1,4,3
449904,TX,66,American Indian,F,"A,Sc",1,5,4,4,5,1,2,2,4,1,1,4,5,1,2,1,5,3,1,4,5,5,1,2,2
449922,VA,92,White,F,GED,5,5,1,4,4,1,1,5,1,3,4,1,1,4,3,3,5,5,5,1,1,3,1,5,2
449931,VA,90,Asian,M,M.Sc,1,3,3,3,5,5,3,4,1,3,1,2,1,1,1,2,1,2,2,4,2,4,2,5,5
449959,FL,64,White,M,PhD,1,1,4,5,2,5,5,2,3,1,1,2,1,1,4,2,2,1,5,3,5,1,2,5,3
449968,CA,93,American Indian,F,"B,Sc",1,5,3,2,2,2,5,5,1,3,5,1,5,4,2,1,5,2,4,5,3,1,3,2,2
449977,MI,37,Asian,M,GED,2,1,3,4,4,3,3,5,2,5,3,2,1,3,2,2,2,5,3,1,4,1,2,1,1
449986,CA,91,White,M,PhD,4,1,1,3,5,2,5,3,3,4,3,2,3,1,2,3,1,3,5,4,4,3,2,5,4
449995,VA,66,American Indian,F,"A,Sc",2,2,3,2,5,4,2,4,5,1,4,2,5,3,2,2,3,1,2,4,4,4,3,4,2
450003,OH,18,Hispanic,M,"B,Sc",2,3,3,3,4,3,4,5,2,2,1,3,1,1,3,5,5,1,1,4,5,1,2,3,2
450012,CA,43,Hispanic,F,M.Sc,2,2,5,1,4,5,2,3,5,1,1,3,2,1,1,5,1,1,4,3,1,4,2,2,2
450021,LA,59,American Indian,F,M.Sc,1,4,5,2,2,5,4,5,5,5,2,2,5,5,3,2,5,3,2,1,4,2,2,5,3
450049,UT,80,Asian,M,M.Sc,3,1,4,3,5,3,1,1,2,4,3,3,5,3,3,4,4,4,3,5,2,3,3,4,3
450058,OH,18,White,F,M.Sc,3,3,3,4,3,5,5,1,1,3,2,1,3,4,2,5,1,5,1,1,3,1,3,2,1
450067,OH,63,Hispanic,F,GED,4,1,5,2,5,2,4,2,4,5,5,3,5,1,4,4,3,2,3,3,2,3,4,2,2
450076,MD,69,Asian,F,"B,Sc",4,4,4,2,2,5,4,3,2,2,1,1,2,4,2,2,4,3,2,1,1,3,5,3,2
450085,SC,33,African American,M,M.Sc,3,3,2,1,1,3,1,5,1,5,4,3,2,2,2,5,2,5,1,5,1,5,5,2,1
450094,CA,51,Pacific Islander,F,GED,1,1,1,4,5,1,3,2,2,3,5,2,1,4,3,3,3,3,2,5,4,1,2,3,3
450119,AR,22,White,F,GED,2,2,1,2,2,5,4,3,2,3,2,5,5,3,2,3,3,5,5,2,5,5,1,4,4
450128,LA,90,Pacific Islander,M,GED,3,1,5,3,5,5,1,3,2,2,3,3,5,5,3,4,2,3,2,5,3,3,2,1,2
450146,NJ,63,African American,F,PhD,5,2,3,1,5,1,2,5,1,3,1,5,1,1,3,2,2,5,4,1,2,5,1,3,2
450155,WI,62,Pacific Islander,F,"B,Sc",2,4,3,1,3,1,1,1,3,2,3,5,3,3,3,1,1,3,2,1,1,1,2,1,2
450173,FL,29,White,F,"B,Sc",2,5,3,1,1,2,1,5,4,2,3,2,5,5,5,2,1,4,4,5,1,3,4,1,2
450182,FL,18,Hispanic,F,"B,Sc",2,2,4,3,5,2,2,5,4,5,2,5,4,3,4,4,5,5,4,4,3,2,4,5,2
450191,MS,20,African American,M,High School,3,2,3,5,1,1,3,3,1,2,5,5,1,5,4,1,1,4,2,4,4,1,3,3,4
450207,FL,41,Asian,F,"A,Sc",4,5,1,5,2,2,5,4,4,2,5,4,4,3,5,2,1,1,2,4,5,5,2,5,3
450216,LA,78,African American,F,High School,4,2,3,2,3,2,3,1,5,2,4,2,2,4,1,4,5,4,2,1,5,4,2,2,1
450225,SC,74,Hispanic,M,"A,Sc",5,2,1,1,1,3,1,1,4,1,1,2,4,1,4,1,2,5,1,1,4,3,1,2,5
450234,KS,87,American Indian,F,GED,5,2,5,1,5,3,5,5,4,5,3,5,1,5,5,4,3,5,2,2,3,5,1,2,3
450243,GA,82,African American,F,"B,Sc",1,3,3,2,2,1,1,4,2,3,5,5,4,5,5,2,5,1,4,2,5,4,2,4,3
450252,AL,66,Pacific Islander,F,M.Sc,1,5,4,1,4,4,4,5,1,2,1,5,3,2,5,3,3,5,4,2,1,4,5,5,5
450261,TN,95,Pacific Islander,F,High School,5,2,5,2,1,3,3,5,5,1,2,2,2,2,1,2,5,4,5,5,2,1,1,4,3
450270,IN,22,Asian,M,"A,Sc",4,5,1,2,2,4,3,2,2,5,4,3,4,5,1,2,3,4,1,2,4,4,3,3,1
450289,TN,97,African American,F,High School,1,2,3,2,5,3,4,2,2,1,3,5,5,5,3,5,5,1,2,3,5,2,3,3,4
450298,DE,66,American Indian,M,PhD,3,3,2,2,5,3,4,4,2,3,2,3,1,1,1,3,5,4,5,2,3,2,4,5,2
450304,TX,46,Asian,F,High School,3,4,1,1,3,3,4,4,5,1,4,2,1,2,2,5,5,4,1,4,1,5,3,3,1
450377,AL,89,American Indian,F,GED,1,3,5,4,5,1,3,1,2,2,4,3,1,4,5,4,1,3,1,4,5,5,5,3,2
450395,OH,53,White,M,GED,5,1,1,2,3,5,4,3,3,5,2,1,3,3,5,2,1,2,2,4,5,5,3,1,1
450401,OK,51,White,M,"B,Sc",2,1,5,5,3,1,3,4,2,5,1,5,2,2,1,5,1,5,4,2,5,3,4,1,5
450429,UT,86,Hispanic,M,"A,Sc",2,2,3,3,5,1,2,5,4,5,2,2,3,2,1,5,3,4,2,3,5,4,4,3,3
450447,CA,49,Asian,M,"A,Sc",2,3,5,5,1,1,5,5,2,4,3,4,5,2,5,5,1,3,3,2,1,2,3,5,5
450456,AL,32,American Indian,F,High School,3,5,2,3,1,1,5,4,2,5,1,3,2,1,4,1,5,4,1,1,5,4,1,5,3
450465,TX,59,Hispanic,M,"A,Sc",4,2,3,3,1,4,5,3,4,1,4,1,5,1,3,3,4,1,1,4,2,2,4,4,3
450474,GA,34,White,M,M.Sc,3,5,2,3,3,2,4,5,1,5,4,5,4,2,5,4,3,3,5,4,2,4,4,1,2
450483,DC,41,Pacific Islander,F,PhD,4,3,2,4,1,1,1,2,3,5,1,3,3,5,2,2,3,3,1,4,4,5,2,5,3
450492,TN,22,Asian,M,"B,Sc",1,5,3,5,4,4,3,2,5,3,5,3,4,5,2,5,4,4,3,1,4,4,1,1,1
450508,MI,64,White,M,PhD,2,1,1,1,5,4,2,5,1,5,1,3,1,5,4,5,4,4,2,2,1,5,3,2,5
450517,TN,24,Asian,M,"B,Sc",4,5,2,4,4,4,5,3,3,4,1,4,5,1,5,1,3,3,1,1,3,4,3,2,4
450526,CA,45,Asian,M,"B,Sc",3,4,2,3,1,3,2,1,5,3,5,3,4,3,1,4,2,3,3,3,4,3,4,5,1
450535,TN,56,American Indian,M,GED,2,2,5,2,3,3,4,1,1,5,4,5,2,1,3,2,5,2,4,4,4,1,1,5,4
450544,CA,23,Hispanic,F,"A,Sc",1,4,1,2,3,5,4,4,5,5,3,1,3,2,3,2,5,3,4,4,2,5,4,5,3
450571,WI,64,Asian,F,"B,Sc",2,3,2,4,5,5,1,3,5,3,2,2,1,2,1,4,5,2,2,2,3,4,4,4,3
450580,IL,81,White,F,"B,Sc",4,2,1,1,4,5,5,2,1,2,1,5,2,5,1,3,3,2,5,3,1,4,5,5,2
450599,VA,49,American Indian,M,"A,Sc",4,2,4,4,5,3,1,3,4,3,1,2,1,5,1,2,2,3,4,4,1,5,3,1,2
450605,PA,100,American Indian,M,PhD,2,5,4,1,5,4,3,5,1,4,2,5,3,2,2,1,5,3,4,5,3,3,2,4,5
450614,NC,51,Hispanic,M,"B,Sc",1,1,5,4,2,4,5,5,3,3,3,2,3,5,5,3,4,4,3,3,3,2,3,2,1
450623,IL,92,African American,F,"A,Sc",1,2,2,5,3,3,5,1,5,1,4,3,1,4,5,1,3,1,5,2,2,5,1,1,2
450632,KY,34,Asian,M,GED,5,4,4,1,5,1,5,5,1,3,5,3,2,3,4,1,2,2,2,2,2,5,4,5,5
450641,NH,41,Hispanic,F,M.Sc,3,2,5,3,2,4,3,5,3,3,1,5,5,5,2,5,2,4,1,3,3,2,5,1,3
450650,WI,36,African American,F,High School,5,3,1,4,3,5,1,4,4,1,3,4,1,1,2,4,3,1,3,4,2,1,3,4,2
450669,CA,90,White,M,High School,1,5,4,5,3,5,1,5,2,3,4,2,1,3,3,4,3,5,5,1,3,3,2,2,5
450678,ME,90,American Indian,M,GED,2,1,5,3,5,3,3,5,3,1,1,5,2,2,3,2,2,2,5,2,5,5,5,4,4
450696,CA,93,African American,M,M.Sc,5,4,4,3,5,2,5,5,1,1,5,5,4,4,1,2,1,5,3,5,5,4,1,4,5
450702,CA,62,African American,M,"B,Sc",3,2,1,5,3,4,3,4,2,5,2,4,3,5,5,5,2,5,5,1,5,2,2,1,4
450720,NV,96,African American,M,High School,2,4,2,1,3,1,3,4,2,3,4,1,5,3,3,1,2,2,5,2,2,5,5,1,1
450739,NV,45,Hispanic,M,"A,Sc",3,4,1,3,5,2,2,1,4,5,1,5,1,5,3,4,3,4,4,5,1,3,3,2,4
450757,NH,49,Asian,F,"B,Sc",5,1,1,5,4,5,3,3,1,5,3,5,3,5,4,3,2,5,2,1,3,4,1,5,2
450766,NY,49,African American,F,M.Sc,1,3,3,3,3,1,2,1,5,1,1,2,2,4,2,1,4,5,3,3,1,1,2,4,3
450775,CA,32,Pacific Islander,F,High School,2,1,4,1,1,1,3,4,5,3,1,5,4,5,1,2,4,4,1,5,5,3,4,1,2
450784,CO,60,Hispanic,F,"A,Sc",3,5,2,2,5,2,3,4,2,3,4,1,5,2,3,2,4,1,1,3,2,3,3,3,5
450793,CO,26,American Indian,F,"A,Sc",1,4,5,3,5,1,5,2,2,3,1,3,1,4,2,2,2,5,2,5,4,5,1,3,1
450809,IN,66,Hispanic,F,High School,1,3,5,2,5,1,1,2,1,2,5,3,3,5,5,2,5,3,3,4,3,5,5,3,2
450818,IL,98,Pacific Islander,F,GED,4,5,5,5,2,5,4,5,1,3,3,2,3,5,4,1,3,5,4,3,4,2,5,1,3
450827,IL,77,African American,F,"B,Sc",1,2,3,2,1,1,4,2,3,3,2,1,4,5,5,4,1,5,4,5,5,3,4,3,3
450836,WI,92,American Indian,F,M.Sc,1,3,4,1,3,4,3,3,4,4,4,4,1,5,2,3,4,3,5,4,3,1,4,5,5
450845,AZ,65,African American,M,GED,1,1,3,3,2,5,1,3,1,1,4,2,2,4,1,2,1,5,3,2,5,4,3,2,4
450854,AZ,49,African American,F,PhD,2,2,2,3,4,5,2,1,3,3,4,1,2,2,4,3,4,1,4,5,1,3,5,5,4
450863,OH,54,White,F,M.Sc,5,3,1,5,4,4,1,4,3,4,5,1,4,2,4,5,2,1,4,4,4,5,5,4,5
450872,OH,66,American Indian,F,PhD,1,1,3,3,1,2,5,2,2,4,1,2,1,5,2,3,5,1,2,2,5,2,4,2,4
450881,KS,24,Pacific Islander,F,"A,Sc",5,1,2,5,1,5,3,5,3,5,4,2,5,1,5,1,4,3,4,4,3,3,1,3,4
450933,AL,35,White,M,High School,4,4,5,5,4,2,2,1,3,1,2,2,5,1,4,4,4,4,2,3,4,3,2,1,4
450942,AZ,60,White,M,"B,Sc",1,2,3,5,5,2,1,3,2,4,2,4,5,3,1,3,2,4,4,1,4,5,1,1,4
450951,AZ,38,American Indian,F,"A,Sc",2,1,2,4,4,5,2,3,5,3,4,1,4,4,2,4,1,4,2,4,3,3,1,5,4
450960,CA,63,White,M,PhD,5,3,4,3,1,2,4,4,1,2,3,1,5,3,3,2,4,1,3,1,2,1,1,2,2
450979,CA,44,White,F,PhD,3,3,5,4,4,2,3,3,5,1,1,4,3,5,1,1,3,4,1,1,1,5,2,5,2
450988,CA,84,Asian,F,High School,2,1,5,4,3,4,2,5,5,3,3,2,2,3,5,5,2,4,3,4,4,4,1,2,5
451006,CA,70,African American,F,"A,Sc",3,2,4,5,2,2,1,2,5,2,3,1,4,2,4,1,3,2,5,2,2,2,5,3,2
451015,CA,31,Pacific Islander,M,PhD,4,4,5,5,1,3,1,4,1,5,5,4,5,1,5,3,1,1,1,4,1,2,4,5,4
451033,CO,67,African American,M,"B,Sc",4,3,3,1,1,1,5,5,4,5,3,3,4,1,5,5,5,1,3,5,5,5,2,2,4
451042,CT,45,Asian,F,GED,2,3,1,3,4,3,5,2,4,4,4,4,2,3,4,2,4,1,2,5,3,3,3,2,3
451051,DE,46,American Indian,F,High School,5,5,4,3,3,3,4,2,1,5,4,4,5,1,2,2,4,2,5,2,4,5,3,1,5
451060,FL,66,White,M,M.Sc,3,2,5,5,3,1,1,4,4,4,4,2,1,4,3,3,1,3,3,1,5,2,4,1,1
451079,FL,41,African American,F,"B,Sc",5,4,3,2,2,3,2,3,2,4,3,3,3,3,5,4,3,5,1,1,1,3,5,2,5
451097,FL,81,American Indian,M,"B,Sc",3,3,4,3,2,1,4,5,3,3,2,4,1,2,4,1,1,4,1,3,5,2,1,5,5
451103,FL,73,White,F,PhD,1,5,5,2,1,4,1,4,4,3,2,2,4,5,5,3,5,3,4,2,1,5,2,3,2
451121,FL,93,Pacific Islander,M,PhD,5,3,4,1,3,3,1,2,3,5,1,4,1,2,5,5,3,4,1,2,2,3,5,4,1
451130,FL,28,Pacific Islander,M,High School,1,3,1,5,4,1,4,4,5,3,1,1,2,2,1,5,4,5,3,4,5,4,5,1,5
451149,FL,52,White,F,PhD,3,1,4,5,1,2,5,1,4,4,5,5,3,5,5,4,3,4,5,3,2,2,3,1,1
451158,FL,93,White,M,"B,Sc",4,3,5,5,3,4,3,4,5,1,5,1,4,4,2,1,1,5,2,2,3,1,2,1,2
451167,FL,25,African American,F,"B,Sc",1,5,3,3,1,1,4,1,1,4,1,3,2,4,5,1,2,5,4,2,2,1,4,2,1
451194,IA,25,Pacific Islander,M,M.Sc,5,3,3,5,1,3,5,1,2,2,5,5,4,4,5,5,5,2,3,3,2,4,2,4,4
451200,IA,70,Hispanic,F,"A,Sc",5,3,2,3,3,1,5,3,2,5,2,4,1,4,5,2,4,1,3,3,1,2,5,5,4
451219,IL,18,American Indian,F,M.Sc,4,4,3,5,5,3,3,2,1,4,3,4,4,1,2,3,5,1,5,4,4,3,1,3,2
451228,IN,53,White,F,GED,5,3,3,2,2,1,2,1,3,5,4,5,5,4,3,3,5,1,5,4,1,3,3,2,4
451237,KS,25,Asian,F,"B,Sc",4,4,5,3,3,5,3,3,3,4,5,1,1,4,3,1,4,2,1,5,4,2,3,5,3
451255,MA,86,Hispanic,F,"A,Sc",5,2,3,5,4,1,2,4,1,5,4,2,3,5,5,5,2,4,1,1,5,1,5,2,3
451264,MA,92,Hispanic,M,"B,Sc",3,5,3,5,4,2,3,3,4,1,1,3,1,1,3,5,4,4,3,5,3,5,4,1,3
451282,MI,24,Hispanic,M,High School,1,3,2,3,1,2,1,4,1,1,4,3,5,4,3,5,2,4,2,1,3,2,5,4,3
451291,MI,79,Hispanic,F,M.Sc,2,5,1,1,4,2,3,4,4,1,1,3,3,1,2,1,1,5,1,4,3,1,5,3,5
451307,MI,21,Asian,M,PhD,4,4,1,2,4,3,1,1,4,1,4,3,4,5,4,2,5,3,4,3,1,3,2,5,2
451316,MO,86,White,F,"B,Sc",1,3,2,1,5,2,4,2,3,5,5,4,4,1,3,5,5,2,4,2,5,5,2,4,5
451334,MO,93,White,M,PhD,1,3,3,2,5,4,2,5,4,1,2,1,4,1,3,5,1,4,2,4,1,3,2,2,5
451343,MS,76,Asian,F,"B,Sc",3,4,5,4,5,4,1,2,1,3,2,3,5,5,5,5,5,3,3,4,3,4,1,3,1
451352,NC,64,American Indian,F,"B,Sc",1,2,5,3,1,4,5,3,4,2,2,1,5,5,5,2,4,5,1,3,1,4,4,5,5
451361,NJ,18,Asian,M,"B,Sc",4,2,4,2,4,3,2,2,4,1,3,2,1,4,5,4,5,5,2,5,5,4,3,3,4
451370,NJ,58,Pacific Islander,M,PhD,5,5,3,4,4,4,1,3,4,5,4,4,3,4,5,3,4,5,4,3,5,2,3,1,3
451398,NJ,66,White,F,"A,Sc",5,5,3,1,5,3,5,2,3,1,2,1,1,2,1,1,5,4,4,2,1,1,3,5,2
451404,NY,21,Pacific Islander,M,High School,5,2,2,3,3,3,1,2,3,2,3,1,1,4,4,3,5,4,4,4,5,4,2,2,3
451413,NY,69,Hispanic,M,High School,2,1,4,3,4,5,3,1,2,5,1,4,5,5,4,3,4,3,5,5,2,3,1,1,5
451422,NY,41,Hispanic,M,"B,Sc",3,3,2,1,2,2,3,4,5,5,3,2,2,5,2,4,5,2,1,2,3,2,2,1,5
451440,NY,29,Asian,F,"A,Sc",2,3,1,3,5,3,1,3,5,2,3,5,4,4,4,2,1,2,3,5,4,3,3,5,2
451459,NY,49,Asian,M,High School,4,2,5,3,5,2,1,3,4,1,5,1,1,2,4,2,4,1,3,2,1,1,3,2,1
451468,OH,27,Hispanic,M,High School,1,5,5,5,1,5,1,5,4,2,2,4,5,5,5,1,4,1,4,4,4,4,3,1,4
451477,OH,100,Hispanic,F,"A,Sc",5,5,1,2,5,4,3,5,4,3,2,3,2,3,1,5,3,1,4,1,4,4,1,3,4
451495,PA,64,Asian,F,M.Sc,3,3,2,4,4,1,2,1,2,2,3,3,5,5,1,2,1,3,4,3,3,4,3,5,4
451501,PR,21,Asian,F,PhD,1,1,2,4,5,1,2,3,5,2,3,3,5,2,1,4,1,2,3,3,2,2,2,5,5
451510,SC,48,White,M,"B,Sc",4,3,4,4,4,4,1,2,1,5,5,5,2,4,4,1,3,3,4,3,2,1,2,1,4
451529,TN,82,Hispanic,F,"A,Sc",1,2,3,2,4,1,1,4,4,2,4,4,3,2,1,5,4,1,2,1,3,5,4,1,1
451538,TN,85,Asian,F,"B,Sc",4,3,3,4,2,3,2,2,2,3,5,4,5,2,4,3,4,4,4,2,1,5,3,1,5
451547,TX,71,White,M,High School,1,2,3,1,4,1,3,5,3,1,4,2,2,2,1,4,4,1,5,5,3,4,3,2,4
451556,TX,27,Asian,M,"B,Sc",5,3,3,3,4,4,3,5,5,2,3,2,2,5,1,3,2,4,1,1,4,5,1,2,5
451565,TX,66,Hispanic,M,"A,Sc",2,1,2,1,5,1,3,4,1,5,4,5,1,4,3,3,5,4,4,3,2,5,5,4,5
451574,UT,23,American Indian,F,GED,4,1,3,1,5,3,3,4,3,5,1,1,1,2,3,1,3,5,4,3,4,3,5,4,5
451583,UT,72,White,F,GED,5,4,2,1,4,3,1,3,2,4,1,2,1,2,4,4,3,5,3,3,4,3,1,4,5
451592,VA,91,Asian,M,PhD,4,1,1,5,2,5,3,3,2,2,2,4,4,3,4,1,5,5,3,3,4,5,2,5,4
451608,VA,55,Hispanic,F,PhD,5,1,2,1,4,4,1,5,1,1,1,2,4,3,5,5,4,5,5,4,5,5,1,3,1
451617,VA,38,Hispanic,F,High School,3,1,5,4,1,2,3,5,1,1,4,4,5,2,5,5,4,1,1,4,3,4,4,2,5
451626,WA,41,Pacific Islander,F,M.Sc,5,5,2,2,1,1,3,4,1,5,2,5,2,4,5,5,5,4,3,1,4,4,1,4,4
451635,WA,39,Hispanic,F,PhD,5,1,1,4,4,2,5,5,2,1,1,2,2,2,4,5,5,2,3,5,1,2,5,4,5
451644,WA,72,Hispanic,F,High School,5,5,3,5,5,1,2,3,4,5,3,5,3,4,4,5,5,5,5,1,3,4,1,3,3
451653,WI,69,African American,M,"B,Sc",1,2,1,3,4,2,5,2,5,2,5,1,3,2,2,3,3,1,2,4,2,1,3,1,2
451662,PA,62,Asian,F,High School,1,3,1,4,3,4,3,3,4,4,1,2,4,4,2,1,5,4,3,5,1,3,2,1,1
451671,FL,83,American Indian,M,"B,Sc",1,5,1,1,5,3,2,4,4,1,2,1,1,4,4,4,2,2,2,5,1,3,5,4,2
451699,IN,54,Pacific Islander,F,"A,Sc",5,5,2,3,5,4,5,5,4,3,3,1,4,2,2,2,4,2,3,4,4,5,5,2,2
451705,WY,91,White,F,"B,Sc",3,1,3,1,3,1,4,3,5,3,5,1,2,4,2,3,4,5,2,3,2,1,3,2,5
451714,TX,47,Hispanic,M,M.Sc,2,3,1,1,1,5,3,4,1,1,2,3,4,1,2,3,1,2,1,3,3,4,5,2,5
451741,PR,91,American Indian,M,"B,Sc",2,1,2,4,3,2,2,5,2,1,4,1,4,5,2,4,3,1,2,5,5,3,5,3,2
451750,WI,36,Pacific Islander,F,"A,Sc",1,5,2,3,1,2,2,5,4,3,2,2,2,3,2,1,5,4,5,1,4,1,3,4,1
451769,MN,78,Asian,M,High School,3,1,1,3,2,1,5,1,1,3,1,4,1,4,5,3,1,1,2,2,4,3,1,4,2
451796,MI,42,Hispanic,F,GED,3,2,3,4,4,1,3,5,1,5,2,4,1,5,1,3,5,5,3,2,1,5,4,4,2
451802,SC,62,Pacific Islander,F,"A,Sc",4,1,4,5,2,2,5,5,2,5,2,5,4,3,4,3,3,4,3,5,5,5,3,2,3
451811,SC,41,Pacific Islander,M,High School,5,3,3,5,5,3,4,1,3,3,3,5,5,5,3,4,4,4,4,2,1,1,2,2,1
451820,TX,40,White,M,"A,Sc",3,5,5,2,1,4,5,5,4,3,2,1,4,5,5,2,1,3,5,2,5,2,4,5,2
451848,CA,45,Pacific Islander,F,GED,3,2,3,5,5,4,1,5,2,4,2,1,4,4,1,2,4,1,4,3,5,4,5,1,3
451857,TX,42,Pacific Islander,F,"B,Sc",5,4,4,1,1,4,5,1,2,1,1,5,2,1,5,1,2,1,3,2,4,5,1,2,1
451866,LA,19,White,F,"B,Sc",4,3,3,3,3,5,5,3,4,1,5,3,3,3,4,5,1,3,1,4,4,2,5,5,5
451875,TX,50,Pacific Islander,M,PhD,1,2,4,4,5,4,5,1,2,2,4,3,1,4,2,3,2,5,4,4,4,3,1,4,1
451884,KS,56,Asian,F,High School,2,1,5,5,3,4,1,2,3,1,3,4,4,4,2,1,3,4,2,2,5,5,2,1,1
451893,MI,30,White,F,"B,Sc",4,5,2,2,2,4,2,1,4,5,1,1,4,1,3,3,3,4,2,2,2,4,5,4,5
451909,MD,61,Hispanic,M,PhD,1,2,3,4,2,1,1,4,3,4,1,1,3,3,2,5,2,5,1,5,1,2,4,1,4
451918,TN,44,African American,F,"B,Sc",2,5,5,5,3,2,3,4,3,2,3,3,5,1,3,3,1,4,3,3,1,2,1,3,1
451936,NC,54,Hispanic,F,"B,Sc",5,2,1,1,2,1,2,4,4,2,1,2,4,5,4,4,1,1,4,2,2,4,4,4,4
451945,AL,68,Pacific Islander,M,High School,3,4,1,1,4,1,2,1,4,3,1,2,2,2,3,4,1,3,5,2,2,1,3,3,5
451954,IA,52,Pacific Islander,F,High School,2,3,1,5,1,2,1,2,5,3,1,5,4,3,2,1,4,4,2,2,5,1,2,4,3
451963,OH,78,Pacific Islander,F,M.Sc,1,3,3,3,3,5,3,4,5,2,3,4,4,1,2,1,1,4,5,3,4,5,4,4,4
451972,AZ,67,White,F,High School,5,4,1,1,2,3,1,2,4,5,5,2,1,3,3,5,5,1,2,1,3,1,4,3,3
451981,WI,64,Pacific Islander,M,High School,2,2,3,3,5,2,4,2,4,1,3,2,5,3,1,3,2,2,1,3,4,3,2,3,4
451990,NC,89,American Indian,M,"B,Sc",1,1,4,2,3,4,2,4,2,5,2,3,2,5,5,5,3,3,3,5,5,5,3,2,1
452009,ND,75,Hispanic,F,M.Sc,1,2,1,3,2,2,1,4,5,2,5,2,5,2,2,3,4,5,5,1,2,4,1,5,2
452018,KS,56,Pacific Islander,M,High School,1,1,4,1,1,1,5,1,5,1,2,2,2,2,3,3,2,4,3,2,2,5,2,5,2
